Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)
47	BKT Controller_random(7)	AS 6_6_plus_10_6	1	done	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	48	done	7	AS done	2
48	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	2	1	0	Single-KC	49	JCommTable6.R0C0	8	AD JCommTable6.R0C0	6
49	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	1	1	0	Single-KC	50	JCommTable6.R1C0	8	AD JCommTable6.R1C0	6
50	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable8.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	hint	0	1	1	Single-KC	51	JCommTable8.R0C0	7	AD JCommTable8.R0C0	6
51	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable4.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	52	JCommTable4.R1C0	6	AD JCommTable4.R1C0	6
52	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable5.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	53	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6
53	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable5.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	2	1	1	Single-KC	54	JCommTable5.R0C0	7	AD JCommTable5.R0C0	6
54	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	55	JCommTable4.R0C0	6	AD JCommTable4.R0C0	6
55	BKT Controller_random(7)	AD 1_9_plus_7_9	1	done	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	56	done	8	AD done	6
56	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable8.R0C0	1/1/1970 0:50	1/1/1970 0:50		1/1/1970 0:50	incorrect	1	0	0	Single-KC	57	JCommTable8.R0C0	8	M  JCommTable8.R0C0	1
57	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	1	1	0	Single-KC	58	JCommTable6.R1C0	9	M  JCommTable6.R1C0	1
58	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	hint	1	1	1	Single-KC	59	JCommTable6.R0C0	9	M  JCommTable6.R0C0	1
59	BKT Controller_random(7)	M 6_9_times_5_1	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	60	done	9	M  done	1
60	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	61	JCommTable8.R0C0	9	AD JCommTable8.R0C0	7
61	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable4.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	62	JCommTable4.R1C0	7	AD JCommTable4.R1C0	7
62	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable4.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	63	JCommTable4.R0C0	7	AD JCommTable4.R0C0	7
63	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable5.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	64	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7
64	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable5.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	65	JCommTable5.R0C0	8	AD JCommTable5.R0C0	7
65	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	66	JCommTable6.R1C0	10	AD JCommTable6.R1C0	7
66	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	67	JCommTable6.R0C0	10	AD JCommTable6.R0C0	7
67	BKT Controller_random(7)	AD 9_2_plus_10_10	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	68	done	10	AD done	7
68	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51		1/1/1970 0:51	incorrect	1	0	0	Single-KC	69	JCommTable8.R0C0	10	AS JCommTable8.R0C0	2
69	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	70	JCommTable6.R1C0	11	AS JCommTable6.R1C0	3
70	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	1	Single-KC	71	JCommTable6.R0C0	11	AS JCommTable6.R0C0	3
71	BKT Controller_random(7)	AS 9_4_plus_7_4	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	72	done	11	AS done	3
72	BKT Controller_random(7)	M 3_7_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	0	Single-KC	73	JCommTable6.R0C0	12	M  JCommTable6.R0C0	2
73	BKT Controller_random(7)	M 3_7_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	2	1	1	Single-KC	74	JCommTable6.R1C0	12	M  JCommTable6.R1C0	2
74	BKT Controller_random(7)	M 3_7_times_3_2	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	1	Single-KC	75	done	12	M  done	2
75	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51		1/1/1970 0:51	incorrect	1	0	0	Single-KC	76	JCommTable8.R0C0	11	M  JCommTable8.R0C0	2
76	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	1	1	0	Single-KC	77	JCommTable6.R0C0	13	M  JCommTable6.R0C0	3
77	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	78	JCommTable6.R1C0	13	M  JCommTable6.R1C0	3
78	BKT Controller_random(7)	M 1_5_times_9_9	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	79	done	13	M  done	3
79	BKT Controller_random(7)	M 7_5_times_9_7	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	2	1	0	Single-KC	80	JCommTable6.R1C0	14	M  JCommTable6.R1C0	4
80	BKT Controller_random(7)	M 7_5_times_9_7	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	81	JCommTable6.R0C0	14	M  JCommTable6.R0C0	4
81	BKT Controller_random(7)	M 7_5_times_9_7	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	82	done	14	M  done	4
82	BKT Controller_random(7)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	83	JCommTable6.R1C0	15	M  JCommTable6.R1C0	5
83	BKT Controller_random(7)	M 3_9_times_10_3	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	84	JCommTable6.R0C0	15	M  JCommTable6.R0C0	5
84	BKT Controller_random(7)	M 3_9_times_10_3	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	85	done	15	M  done	5
85	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	incorrect	1	1	0	Single-KC	86	JCommTable6.R1C0	16	AD JCommTable6.R1C0	8
86	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	incorrect	1	1	0	Single-KC	87	JCommTable6.R0C0	16	AD JCommTable6.R0C0	8
87	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable8.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	88	JCommTable8.R0C0	12	AD JCommTable8.R0C0	8
88	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable4.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	89	JCommTable4.R1C0	8	AD JCommTable4.R1C0	8
89	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable5.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	90	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8
90	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable4.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	91	JCommTable4.R0C0	8	AD JCommTable4.R0C0	8
91	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable5.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	92	JCommTable5.R0C0	9	AD JCommTable5.R0C0	8
92	BKT Controller_random(7)	AD 9_6_plus_7_1	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	93	done	16	AD done	8
93	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:53	1/1/1970 0:53	incorrect	1	1	0	Single-KC	94	JCommTable6.R1C0	17	AD JCommTable6.R1C0	9
94	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable8.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	95	JCommTable8.R0C0	13	AD JCommTable8.R0C0	9
95	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	96	JCommTable4.R1C0	9	AD JCommTable4.R1C0	9
96	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	97	JCommTable5.R1C0	9	AD JCommTable5.R1C0	9
97	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	98	JCommTable4.R0C0	9	AD JCommTable4.R0C0	9
98	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	99	JCommTable5.R0C0	10	AD JCommTable5.R0C0	9
99	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	100	JCommTable6.R0C0	17	AD JCommTable6.R0C0	9
100	BKT Controller_random(7)	AD 5_4_plus_6_6	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	101	done	17	AD done	9
101	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	102	JCommTable8.R0C0	14	AD JCommTable8.R0C0	10
102	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	103	JCommTable4.R1C0	10	AD JCommTable4.R1C0	10
103	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	104	JCommTable5.R1C0	10	AD JCommTable5.R1C0	10
104	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	105	JCommTable4.R0C0	10	AD JCommTable4.R0C0	10
105	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	106	JCommTable5.R0C0	11	AD JCommTable5.R0C0	10
106	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	107	JCommTable6.R1C0	18	AD JCommTable6.R1C0	10
107	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	108	JCommTable6.R0C0	18	AD JCommTable6.R0C0	10
108	BKT Controller_random(7)	AD 6_4_plus_9_7	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	109	done	18	AD done	10
109	BKT Controller_random(7)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	incorrect	2	1	0	Single-KC	110	JCommTable6.R0C0	19	AS JCommTable6.R0C0	4
110	BKT Controller_random(7)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	Single-KC	111	JCommTable6.R1C0	19	AS JCommTable6.R1C0	4
111	BKT Controller_random(7)	AS 8_9_plus_8_9	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	112	done	19	AS done	4
112	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	Single-KC	113	JCommTable8.R0C0	15	AS JCommTable8.R0C0	3
113	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	Single-KC	114	JCommTable6.R1C0	20	AS JCommTable6.R1C0	5
114	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	115	JCommTable6.R0C0	20	AS JCommTable6.R0C0	5
115	BKT Controller_random(7)	AS 1_2_plus_6_2	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	116	done	20	AS done	5
116	BKT Controller_random(7)	AS 3_10_plus_6_10	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	117	JCommTable6.R1C0	21	AS JCommTable6.R1C0	6
117	BKT Controller_random(7)	AS 3_10_plus_6_10	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	118	JCommTable6.R0C0	21	AS JCommTable6.R0C0	6
118	BKT Controller_random(7)	AS 3_10_plus_6_10	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	119	done	21	AS done	6
119	BKT Controller_random(7)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	Single-KC	120	JCommTable6.R1C0	22	AS JCommTable6.R1C0	7
120	BKT Controller_random(7)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	Single-KC	121	JCommTable6.R0C0	22	AS JCommTable6.R0C0	7
121	BKT Controller_random(7)	AS 1_8_plus_9_8	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	Single-KC	122	done	22	AS done	7
0	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable8.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1
1	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable4.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	2	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1
2	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable4.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	3	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1
3	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable5.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	4	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1
4	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable5.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	5	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1
5	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	6	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1
6	BKT Controller_random(8)	AD 7_1_plus_1_5	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1
7	BKT Controller_random(8)	AD 7_1_plus_1_5	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	0	1	1	Single-KC	8	done	1	AD done	1
8	BKT Controller_random(8)	AD 9_7_plus_5_2	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	0	Single-KC	9	done	2	AD done	2
9	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	Single-KC	10	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2
10	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	1	Single-KC	11	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2
11	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	1	Single-KC	12	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2
12	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	1	Single-KC	13	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2
13	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	incorrect	3	1	0	Single-KC	14	JCommTable6.R1C0	2	AD JCommTable6.R1C0	2
14	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	0	Single-KC	15	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2
15	BKT Controller_random(8)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	1	Single-KC	16	JCommTable6.R0C0	2	AD JCommTable6.R0C0	2
16	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable8.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	Single-KC	17	JCommTable8.R0C0	3	AD JCommTable8.R0C0	3
17	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable5.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:56	1/1/1970 0:56	incorrect	2	1	1	Single-KC	18	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3
18	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:56	1/1/1970 0:56	incorrect	1	1	0	Single-KC	19	JCommTable6.R0C0	3	AD JCommTable6.R0C0	3
19	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable4.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	incorrect	2	1	1	Single-KC	20	JCommTable4.R1C0	3	AD JCommTable4.R1C0	3
20	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable4.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	Single-KC	21	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3
21	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable5.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	Single-KC	22	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3
22	BKT Controller_random(8)	AD 1_3_plus_5_6	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	23	JCommTable6.R1C0	3	AD JCommTable6.R1C0	3
23	BKT Controller_random(8)	AD 1_3_plus_5_6	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	24	done	3	AD done	3
24	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	25	JCommTable8.R0C0	4	AD JCommTable8.R0C0	4
25	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable4.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	26	JCommTable4.R1C0	4	AD JCommTable4.R1C0	4
26	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable5.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	27	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4
27	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	28	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4
28	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	1	1	0	Single-KC	29	JCommTable6.R0C0	4	AD JCommTable6.R0C0	4
29	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	1	1	0	Single-KC	30	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4
30	BKT Controller_random(8)	AD 8_1_plus_1_9	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	1	1	0	Single-KC	31	done	4	AD done	4
31	BKT Controller_random(8)	AD 8_1_plus_1_9	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	32	JCommTable6.R1C0	4	AD JCommTable6.R1C0	4
32	BKT Controller_random(8)	AD 2_1_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	33	JCommTable8.R0C0	5	AD JCommTable8.R0C0	5
